sample_name	unit_name	fq1	fq2	sra	adapters	strandedness
Chrom_40_4_b_E9	Chrom_40_4_b_E9	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_E9-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_E9-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_F1	Chrom_40_4_b_F1	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F1-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F1-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_F10	Chrom_40_4_b_F10	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F10-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F10-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_F11	Chrom_40_4_b_F11	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F11-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F11-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_F12	Chrom_40_4_b_F12	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F12-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F12-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_F2	Chrom_40_4_b_F2	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F2-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F2-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_F3	Chrom_40_4_b_F3	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F3-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F3-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_F4	Chrom_40_4_b_F4	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F4-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F4-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_F5	Chrom_40_4_b_F5	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F5-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F5-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_F6	Chrom_40_4_b_F6	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F6-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F6-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_F7	Chrom_40_4_b_F7	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F7-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F7-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_F8	Chrom_40_4_b_F8	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F8-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F8-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_F9	Chrom_40_4_b_F9	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F9-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_F9-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_G1	Chrom_40_4_b_G1	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G1-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G1-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_G10	Chrom_40_4_b_G10	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G10-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G10-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_G11	Chrom_40_4_b_G11	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G11-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G11-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_G12	Chrom_40_4_b_G12	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G12-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G12-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_G2	Chrom_40_4_b_G2	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G2-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G2-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_G3	Chrom_40_4_b_G3	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G3-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G3-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_G4	Chrom_40_4_b_G4	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G4-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G4-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_G5	Chrom_40_4_b_G5	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G5-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G5-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_G6	Chrom_40_4_b_G6	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G6-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G6-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_G7	Chrom_40_4_b_G7	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G7-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G7-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_G8	Chrom_40_4_b_G8	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G8-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G8-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_G9	Chrom_40_4_b_G9	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G9-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_G9-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_H1	Chrom_40_4_b_H1	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H1-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H1-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_H10	Chrom_40_4_b_H10	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H10-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H10-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_H11	Chrom_40_4_b_H11	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H11-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H11-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_H12	Chrom_40_4_b_H12	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H12-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H12-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_H2	Chrom_40_4_b_H2	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H2-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H2-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_H3	Chrom_40_4_b_H3	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H3-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H3-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_H4	Chrom_40_4_b_H4	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H4-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H4-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_H5	Chrom_40_4_b_H5	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H5-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H5-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_H6	Chrom_40_4_b_H6	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H6-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H6-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_H7	Chrom_40_4_b_H7	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H7-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H7-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_H8	Chrom_40_4_b_H8	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H8-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H8-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_40_4_b_H9	Chrom_40_4_b_H9	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H9-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_40_4_b_H9-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_A1	Chrom_50_1_b_A1	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A1-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A1-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_A10	Chrom_50_1_b_A10	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A10-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A10-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_A11	Chrom_50_1_b_A11	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A11-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A11-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_A12	Chrom_50_1_b_A12	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A12-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A12-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_A2	Chrom_50_1_b_A2	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A2-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A2-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_A3	Chrom_50_1_b_A3	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A3-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A3-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_A4	Chrom_50_1_b_A4	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A4-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A4-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_A5	Chrom_50_1_b_A5	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A5-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A5-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_A6	Chrom_50_1_b_A6	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A6-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A6-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_A7	Chrom_50_1_b_A7	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A7-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A7-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_A8	Chrom_50_1_b_A8	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A8-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A8-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_A9	Chrom_50_1_b_A9	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A9-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_A9-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_B1	Chrom_50_1_b_B1	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_B1-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_B1-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_B10	Chrom_50_1_b_B10	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_B10-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_B10-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_B11	Chrom_50_1_b_B11	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_B11-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_B11-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_B12	Chrom_50_1_b_B12	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_B12-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_B12-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_B2	Chrom_50_1_b_B2	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_B2-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_B2-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_B3	Chrom_50_1_b_B3	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_B3-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_B3-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_B4	Chrom_50_1_b_B4	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_B4-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_B4-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
Chrom_50_1_b_B5	Chrom_50_1_b_B5	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_B5-read-1.fastq.gz	/Genomics/ayroleslab2/scott/git/chromium/data/acute/rna/2427__Chrom_50_1_b_B5-read-4.fastq.gz		-a file:/Genomics/argo/users/ed7982/crvi-analysis/acute/rna/AdaptersTrim.fasta --poly-a --quality-cutoff 10,0 -e 1 --trim-n --nextseq-trim=20 -m 20 --overlap 2	none
